emp_no,first_name,last_name,birth_date,title,from_date,to_date
214391,Rayond,Klassen,1965-01-15,Staff,1993-09-11,9999-01-01
214215,Xiaoqiang,Cardazo,1965-01-25,Senior Staff,1993-05-28,9999-01-01
214391,Rayond,Klassen,1965-01-15,Senior Staff,1993-09-11,9999-01-01
214427,Peer,Molberg,1965-01-29,Engineer,1996-11-17,9999-01-01
214539,Ingmar,Kohling,1965-01-27,Engineer,1995-04-25,9999-01-01
214789,Arfst,Chepyzhov,1965-01-28,Senior Engineer,1989-02-06,9999-01-01
214634,Shirish,Vickson,1965-01-12,Senior Engineer,1989-10-24,9999-01-01
214634,Shirish,Vickson,1965-01-12,Engineer,1989-10-24,9999-01-01
214789,Arfst,Chepyzhov,1965-01-28,Engineer,1989-02-06,9999-01-01
214807,Prasadram,Qiwen,1965-01-13,Engineer,1992-09-04,1997-11-25
214807,Prasadram,Qiwen,1965-01-13,Assistant Engineer,1992-09-04,1997-11-25
214866,Gopalakrishnan,Angel,1965-02-01,Senior Engineer,1997-07-05,9999-01-01
214866,Gopalakrishnan,Angel,1965-02-01,Engineer,1997-07-05,9999-01-01
215843,Pramod,Loncour,1965-01-30,Staff,1987-03-31,9999-01-01
214995,Dinkar,Hoppenstand,1965-01-12,Engineer,1994-05-04,9999-01-01
215419,Flemming,Kroha,1965-01-16,Staff,1995-01-23,9999-01-01
215629,Munehiro,Manders,1965-01-15,Staff,1987-05-18,9999-01-01
215629,Munehiro,Manders,1965-01-15,Senior Staff,1987-05-18,9999-01-01
215746,Sven,Speer,1965-01-08,Staff,1999-07-08,9999-01-01
215843,Pramod,Loncour,1965-01-30,Senior Staff,1987-03-31,9999-01-01
216054,Sahrah,Angiulli,1965-01-24,Staff,1986-07-31,9999-01-01
216054,Sahrah,Angiulli,1965-01-24,Senior Staff,1986-07-31,9999-01-01
216062,Shuichi,Anick,1965-01-22,Senior Engineer,1985-11-24,1999-10-26
216062,Shuichi,Anick,1965-01-22,Engineer,1985-11-24,1999-10-26
216502,Xiaocheng,Suermann,1965-01-26,Engineer,1997-12-15,9999-01-01
216246,Francoise,Rullman,1965-01-21,Staff,1997-12-30,2000-01-12
216342,Aiichiro,Cromarty,1965-01-22,Senior Engineer,1995-06-10,9999-01-01
216342,Aiichiro,Cromarty,1965-01-22,Engineer,1995-06-10,9999-01-01
216573,Ashish,Vidya,1965-01-29,Senior Engineer,1989-06-16,9999-01-01
216375,Byong,Gustavson,1965-01-16,Senior Engineer,1985-03-12,9999-01-01
216573,Ashish,Vidya,1965-01-29,Engineer,1989-06-16,9999-01-01
216921,Lena,Lenart,1965-01-22,Staff,1990-12-25,9999-01-01
216921,Lena,Lenart,1965-01-22,Senior Staff,1990-12-25,9999-01-01
217026,Otmar,Engberts,1965-01-11,Staff,1993-08-16,9999-01-01
217080,Masami,Puoti,1965-01-12,Senior Engineer,2000-01-21,9999-01-01
217026,Otmar,Engberts,1965-01-11,Senior Staff,1993-08-16,9999-01-01
217272,Yuchang,Eldridge,1965-01-21,Staff,1986-08-01,9999-01-01
217320,Abdelwaheb,Denis,1965-01-10,Engineer,1993-09-10,9999-01-01
217363,Horward,Marzano,1965-01-14,Staff,1996-04-11,9999-01-01
217272,Yuchang,Eldridge,1965-01-21,Senior Staff,1986-08-01,9999-01-01
217286,Yannik,Spelt,1965-01-05,Technique Leader,1992-09-22,9999-01-01
217387,Jianhao,Molenaar,1965-01-21,Senior Engineer,1987-10-22,9999-01-01
217387,Jianhao,Molenaar,1965-01-21,Engineer,1987-10-22,9999-01-01
217551,Panayotis,Lukaszewicz,1965-01-02,Senior Engineer,1989-06-06,9999-01-01
217551,Panayotis,Lukaszewicz,1965-01-02,Engineer,1989-06-06,9999-01-01
217800,Shay,Servieres,1965-02-01,Senior Staff,1998-08-06,9999-01-01
218100,Jiong,Garnham,1965-01-24,Staff,1990-01-02,9999-01-01
218022,Mokhtar,Poupard,1965-01-26,Technique Leader,1992-02-02,9999-01-01
218100,Jiong,Garnham,1965-01-24,Senior Staff,1990-01-02,9999-01-01
218829,Eckart,Foong,1965-01-17,Staff,1989-11-26,1996-01-28
218299,Almudena,Genin,1965-01-09,Staff,1986-09-26,2001-11-06
218299,Almudena,Genin,1965-01-09,Senior Staff,1986-09-26,2001-11-06
218831,Unal,DuBourdieux,1965-01-16,Engineer,1996-03-13,9999-01-01
219035,Kristine,Bierman,1965-01-18,Technique Leader,1988-05-13,9999-01-01
219047,Aemilian,Kusalik,1965-01-30,Senior Engineer,1987-05-27,9999-01-01
219047,Aemilian,Kusalik,1965-01-30,Engineer,1987-05-27,9999-01-01
219052,Marsal,Acton,1965-01-06,Staff,1995-08-02,9999-01-01
219417,Subhrajyoti,Denna,1965-01-29,Staff,1996-07-25,9999-01-01
219497,Moie,Zastre,1965-01-22,Technique Leader,1991-10-11,9999-01-01
219967,Susanna,Reeken,1965-01-16,Senior Staff,1998-03-16,9999-01-01
220528,Sibyl,Rabehasaina,1965-01-06,Senior Staff,1998-02-23,9999-01-01
220029,Demos,Asser,1965-01-17,Senior Engineer,1985-11-04,9999-01-01
220131,Reinhard,Slaats,1965-01-09,Senior Engineer,1994-06-08,9999-01-01
220131,Reinhard,Slaats,1965-01-09,Engineer,1994-06-08,9999-01-01
220582,Poornachandra,Zielinski,1965-01-08,Staff,1996-02-13,9999-01-01
220418,Poorav,Laventhal,1965-01-23,Staff,1997-08-16,9999-01-01
220582,Poornachandra,Zielinski,1965-01-08,Senior Staff,1996-02-13,9999-01-01
220799,Perla,Orlowska,1965-01-17,Senior Engineer,1990-12-03,1998-10-13
220611,Yuping,Babb,1965-01-23,Staff,1995-01-31,9999-01-01
220611,Yuping,Babb,1965-01-23,Senior Staff,1995-01-31,9999-01-01
220625,Shigenori,Deville,1965-01-25,Technique Leader,1992-12-24,9999-01-01
220799,Perla,Orlowska,1965-01-17,Senior Engineer,1998-10-13,9999-01-01
221126,Tesuya,dAstous,1965-01-23,Senior Engineer,1988-11-29,9999-01-01
220699,Nahid,Gyimothy,1965-01-07,Staff,1995-08-18,9999-01-01
221126,Tesuya,dAstous,1965-01-23,Engineer,1988-11-29,9999-01-01
221367,Saddek,Farris,1965-01-13,Senior Staff,1990-11-06,9999-01-01
221369,Abdulah,Pocchiola,1965-01-28,Engineer,1996-08-28,9999-01-01
221435,Djenana,Marrevee,1965-01-06,Senior Engineer,1994-02-06,9999-01-01
221435,Djenana,Marrevee,1965-01-06,Engineer,1994-02-06,9999-01-01
222311,Miyeon,Billingsley,1965-01-20,Senior Engineer,1992-12-05,9999-01-01
221699,Szabolcs,Georgatos,1965-01-15,Engineer,1999-08-16,2000-02-06
221973,Sangeeta,Kalefeld,1965-01-17,Staff,1990-06-06,9999-01-01
221973,Sangeeta,Kalefeld,1965-01-17,Senior Staff,1990-06-06,9999-01-01
222206,Stein,Uludag,1965-01-21,Staff,1988-01-30,9999-01-01
222206,Stein,Uludag,1965-01-21,Senior Staff,1988-01-30,9999-01-01
222319,Matt,Chvatal,1965-01-20,Senior Engineer,1994-11-09,9999-01-01
222354,Valdiodio,Schlumberger,1965-01-15,Engineer,1993-08-07,9999-01-01
222354,Valdiodio,Schlumberger,1965-01-15,Assistant Engineer,1993-08-07,9999-01-01
222616,Badri,Schapire,1965-02-01,Assistant Engineer,1998-01-19,9999-01-01
222701,Lein,Delaune,1965-01-24,Senior Staff,1990-06-30,1991-09-14
222878,Annemarie,Zallocco,1965-01-10,Senior Engineer,1996-12-01,9999-01-01
222770,Kazuhiko,Kushner,1965-01-22,Senior Engineer,1995-08-01,9999-01-01
222878,Annemarie,Zallocco,1965-01-10,Engineer,1996-12-01,9999-01-01
222878,Annemarie,Zallocco,1965-01-10,Senior Engineer,1990-05-28,1996-12-01
222878,Annemarie,Zallocco,1965-01-10,Engineer,1990-05-28,1996-12-01
222926,Limsoon,Erol,1965-01-10,Senior Engineer,1997-12-31,9999-01-01
222952,Gopalakrishnan,Suermann,1965-01-28,Senior Engineer,1991-04-30,9999-01-01
222952,Gopalakrishnan,Suermann,1965-01-28,Engineer,1991-04-30,9999-01-01
222998,Leaf,Awdeh,1965-01-07,Staff,1992-10-02,9999-01-01
222998,Leaf,Awdeh,1965-01-07,Senior Staff,1992-10-02,9999-01-01
222998,Leaf,Awdeh,1965-01-07,Staff,1985-02-20,1992-10-02
222998,Leaf,Awdeh,1965-01-07,Senior Staff,1985-02-20,1992-10-02
224135,Annemarie,Bressoud,1965-01-02,Engineer,1998-06-23,9999-01-01
223593,Hidefumi,Moehrke,1965-01-20,Staff,1998-03-04,9999-01-01
223595,Chiranjit,Dredge,1965-02-01,Technique Leader,1999-09-05,9999-01-01
224335,Perry,Chachaty,1965-01-29,Senior Engineer,1985-07-22,9999-01-01
224335,Perry,Chachaty,1965-01-29,Engineer,1985-07-22,9999-01-01
224390,True,Shobatake,1965-01-24,Senior Staff,1996-05-17,9999-01-01
225601,Masasuke,Genin,1965-01-13,Engineer,1994-06-25,9999-01-01
224934,George,Miake,1965-01-05,Staff,1988-01-02,9999-01-01
224934,George,Miake,1965-01-05,Senior Staff,1988-01-02,9999-01-01
225438,Remmert,Quaggetto,1965-01-14,Staff,1992-04-28,9999-01-01
225438,Remmert,Quaggetto,1965-01-14,Senior Staff,1992-04-28,9999-01-01
225601,Masasuke,Genin,1965-01-13,Assistant Engineer,1994-06-25,9999-01-01
225867,Ramalingam,Remmele,1965-01-26,Senior Engineer,1999-09-03,9999-01-01
225964,Mooi,Cooman,1965-01-19,Senior Engineer,1989-06-07,9999-01-01
225788,Ipke,Kieras,1965-01-08,Engineer,1995-12-18,9999-01-01
225964,Mooi,Cooman,1965-01-19,Engineer,1989-06-07,9999-01-01
226216,Giordano,Gini,1965-01-28,Technique Leader,1993-08-14,9999-01-01
226227,Herbert,Erva,1965-01-07,Senior Engineer,1986-09-06,9999-01-01
226227,Herbert,Erva,1965-01-07,Engineer,1986-09-06,9999-01-01
227476,Macha,Schnabel,1965-01-11,Senior Engineer,1988-05-11,9999-01-01
227354,Gio,Murtha,1965-01-12,Senior Engineer,1986-11-11,9999-01-01
227354,Gio,Murtha,1965-01-12,Engineer,1986-11-11,9999-01-01
227476,Macha,Schnabel,1965-01-11,Engineer,1988-05-11,9999-01-01
227899,Garnik,Luce,1965-01-23,Staff,1998-09-15,9999-01-01
227681,Mikhail,Rousseau,1965-01-30,Staff,1998-11-30,9999-01-01
227901,Francesca,Azuma,1965-01-26,Staff,1996-06-08,9999-01-01
227901,Francesca,Azuma,1965-01-26,Senior Staff,1996-06-08,9999-01-01
228248,Yuriy,Plump,1965-01-09,Staff,1988-09-08,9999-01-01
228098,IEEE,Kroll,1965-01-18,Engineer,1997-05-10,1998-02-17
228098,IEEE,Kroll,1965-01-18,Engineer,1998-02-17,9999-01-01
228248,Yuriy,Plump,1965-01-09,Senior Staff,1988-09-08,9999-01-01
228554,Bilhanan,Brendel,1965-01-03,Senior Staff,1990-12-23,9999-01-01
228575,Takanari,Pelc,1965-01-03,Engineer,1990-08-18,1992-09-25
229207,Filipe,Erol,1965-01-30,Senior Engineer,1997-07-11,1999-08-15
228766,Nahla,Smailagic,1965-01-11,Senior Engineer,1993-02-12,9999-01-01
228766,Nahla,Smailagic,1965-01-11,Engineer,1993-02-12,9999-01-01
228766,Nahla,Smailagic,1965-01-11,Senior Engineer,1991-11-22,1993-02-12
228766,Nahla,Smailagic,1965-01-11,Engineer,1991-11-22,1993-02-12
229098,Berry,Yurek,1965-01-08,Senior Staff,1995-08-16,9999-01-01
229220,Fabrizio,Lichtman,1965-01-21,Senior Engineer,1987-02-09,9999-01-01
229220,Fabrizio,Lichtman,1965-01-21,Engineer,1987-02-09,9999-01-01
229391,Paloma,Henseler,1965-01-15,Senior Engineer,1991-06-11,9999-01-01
229391,Paloma,Henseler,1965-01-15,Engineer,1991-06-11,9999-01-01
229404,Gilbert,Kilgour,1965-01-11,Staff,1996-04-05,9999-01-01
229248,Harjit,Terekhov,1965-01-27,Staff,1995-10-19,9999-01-01
229547,Moni,Schach,1965-01-03,Staff,1986-07-04,9999-01-01
229352,Kwangho,Petereit,1965-01-07,Engineer,1999-08-10,2000-05-06
229364,Dulce,Magliocco,1965-01-07,Staff,1987-02-13,1987-02-23
229386,Pohua,Tasistro,1965-01-03,Technique Leader,1989-06-02,1994-11-04
229386,Pohua,Tasistro,1965-01-03,Technique Leader,1994-11-04,9999-01-01
229547,Moni,Schach,1965-01-03,Senior Staff,1986-07-04,9999-01-01
230126,Bezalel,Radivojevic,1965-01-31,Staff,1988-07-02,9999-01-01
229690,Mokhtar,Sherertz,1965-01-08,Staff,1988-06-09,1995-11-08
229690,Mokhtar,Sherertz,1965-01-08,Senior Staff,1988-06-09,1995-11-08
229727,Ewing,Millington,1965-01-23,Engineer,1999-09-28,9999-01-01
229981,Jamaludin,Fordan,1965-01-19,Senior Engineer,1992-02-06,9999-01-01
229981,Jamaludin,Fordan,1965-01-19,Engineer,1992-02-06,9999-01-01
230002,Tadahiro,Backhouse,1965-01-07,Senior Engineer,1991-10-02,9999-01-01
230002,Tadahiro,Backhouse,1965-01-07,Engineer,1991-10-02,9999-01-01
230126,Bezalel,Radivojevic,1965-01-31,Senior Staff,1988-07-02,9999-01-01
230498,Kolar,Puppo,1965-01-15,Senior Engineer,1990-04-25,9999-01-01
230287,Renny,Alameldin,1965-01-14,Assistant Engineer,1997-09-28,9999-01-01
230354,Yinghua,Lorho,1965-01-31,Staff,1991-08-09,9999-01-01
230354,Yinghua,Lorho,1965-01-31,Senior Staff,1991-08-09,9999-01-01
230498,Kolar,Puppo,1965-01-15,Engineer,1990-04-25,9999-01-01
230689,Dietrich,Crabtree,1965-01-14,Senior Staff,1986-05-24,9999-01-01
231043,Torsten,Slobodova,1965-01-01,Assistant Engineer,1992-07-20,2000-04-01
230579,Shahar,Negoita,1965-01-17,Staff,1994-03-19,9999-01-01
230579,Shahar,Negoita,1965-01-17,Senior Staff,1994-03-19,9999-01-01
230821,Toshiki,Raney,1965-01-20,Staff,1997-07-03,2000-03-21
230865,Takushi,Brattka,1965-01-02,Staff,1999-06-03,9999-01-01
230865,Takushi,Brattka,1965-01-02,Staff,1999-03-09,1999-06-03
231069,Trygve,Siksek,1965-01-22,Staff,1995-11-09,9999-01-01
231459,Nectarios,Pramanik,1965-01-28,Assistant Engineer,1999-11-18,9999-01-01
231671,Chandrasekaran,Pearson,1965-01-07,Staff,1995-04-14,9999-01-01
231798,Goetz,Alvarado,1965-01-28,Senior Engineer,1988-12-25,9999-01-01
231798,Goetz,Alvarado,1965-01-28,Engineer,1988-12-25,9999-01-01
232458,Nikolaus,Yetto,1965-01-04,Staff,1990-09-22,1992-08-22
232178,Etsuo,Anandan,1965-01-29,Staff,1989-12-13,9999-01-01
232178,Etsuo,Anandan,1965-01-29,Senior Staff,1989-12-13,9999-01-01
232209,Nitsan,Rouquie,1965-01-11,Senior Engineer,1988-08-01,9999-01-01
232209,Nitsan,Rouquie,1965-01-11,Engineer,1988-08-01,9999-01-01
232496,Peternela,Klerer,1965-01-31,Staff,1986-06-06,1994-06-08
232697,Barry,Ramsak,1965-01-23,Senior Engineer,1990-09-07,9999-01-01
232697,Barry,Ramsak,1965-01-23,Engineer,1990-09-07,9999-01-01
232723,Tesuya,Bugrara,1965-01-14,Engineer,1993-02-13,9999-01-01
232723,Tesuya,Bugrara,1965-01-14,Assistant Engineer,1993-02-13,9999-01-01
233247,Murthy,Angiulli,1965-01-18,Senior Engineer,1986-08-02,1998-07-21
233114,Alselm,Gargeya,1965-01-20,Senior Engineer,1987-12-25,9999-01-01
233247,Murthy,Angiulli,1965-01-18,Engineer,1986-08-02,1998-07-21
233533,Seongbae,Sluis,1965-01-10,Staff,1988-09-22,1997-06-10
233394,Khalid,Lenart,1965-01-06,Engineer,1995-12-24,9999-01-01
233397,Fay,Sundgren,1965-01-16,Staff,1990-07-07,9999-01-01
233397,Fay,Sundgren,1965-01-16,Senior Staff,1990-07-07,9999-01-01
233533,Seongbae,Sluis,1965-01-10,Senior Staff,1988-09-22,1997-06-10
233818,Kellie,Heydon,1965-01-01,Senior Engineer,1985-11-11,9999-01-01
233426,Etsuo,Usery,1965-01-12,Senior Engineer,1995-03-02,9999-01-01
233426,Etsuo,Usery,1965-01-12,Engineer,1995-03-02,9999-01-01
233818,Kellie,Heydon,1965-01-01,Engineer,1985-11-11,9999-01-01
234278,Tzu,Impagliazzo,1965-01-20,Staff,1990-11-14,1993-12-05
233690,Cedric,Riefers,1965-01-17,Engineer,1994-09-08,9999-01-01
233759,Zissis,Lodder,1965-01-14,Engineer,1999-09-25,2000-05-27
233759,Zissis,Lodder,1965-01-14,Engineer,2000-05-27,9999-01-01
233765,Kotesh,Chachaty,1965-01-20,Senior Engineer,1991-03-25,9999-01-01
233765,Kotesh,Chachaty,1965-01-20,Engineer,1991-03-25,9999-01-01
233785,Baziley,Ballarin,1965-01-30,Staff,1987-07-28,9999-01-01
233785,Baziley,Ballarin,1965-01-30,Senior Staff,1987-07-28,9999-01-01
234195,Luerbio,Terkki,1965-01-07,Staff,1991-05-14,9999-01-01
234195,Luerbio,Terkki,1965-01-07,Senior Staff,1991-05-14,9999-01-01
235096,Sverrir,Gyimothy,1965-01-21,Staff,1987-03-21,1995-07-30
234739,Foong,Aamodt,1965-01-31,Senior Engineer,1986-06-28,9999-01-01
235096,Sverrir,Gyimothy,1965-01-21,Senior Staff,1987-03-21,1995-07-30
235096,Sverrir,Gyimothy,1965-01-21,Staff,1995-07-30,9999-01-01
235017,Irena,Dratva,1965-01-17,Staff,1991-09-07,9999-01-01
235017,Irena,Dratva,1965-01-17,Senior Staff,1991-09-07,9999-01-01
235096,Sverrir,Gyimothy,1965-01-21,Senior Staff,1995-07-30,9999-01-01
235368,Anneli,Joslin,1965-01-09,Senior Engineer,1987-04-12,9999-01-01
235269,Keiichiro,Feldmann,1965-01-31,Staff,1997-12-20,1998-12-30
235458,Gio,Heuser,1965-01-05,Staff,1992-06-28,9999-01-01
235325,Gro,Prochazka,1965-01-06,Senior Engineer,1992-10-16,9999-01-01
235325,Gro,Prochazka,1965-01-06,Engineer,1992-10-16,9999-01-01
235458,Gio,Heuser,1965-01-05,Senior Staff,1992-06-28,9999-01-01
235729,Henk,Anger,1965-02-01,Staff,1993-01-19,9999-01-01
235546,Tianruo,Speer,1965-01-17,Staff,1985-10-30,1989-03-26
235729,Henk,Anger,1965-02-01,Senior Staff,1993-01-19,9999-01-01
235780,Sampalli,Bergere,1965-01-17,Senior Engineer,1994-04-08,9999-01-01
235793,Jayesh,Spinelli,1965-01-03,Senior Engineer,1992-07-18,1999-01-16
235793,Jayesh,Spinelli,1965-01-03,Senior Engineer,1999-01-16,9999-01-01
236315,IEEE,Raczkowsky,1965-01-31,Technique Leader,1996-07-24,9999-01-01
236559,Berna,Nanard,1965-01-20,Senior Engineer,1989-08-20,1991-03-18
236566,Yechezkel,Maginnis,1965-01-17,Staff,1992-12-11,9999-01-01
236566,Yechezkel,Maginnis,1965-01-17,Senior Staff,1992-12-11,9999-01-01
236591,Insup,Reinhard,1965-01-11,Staff,1985-04-08,9999-01-01
236591,Insup,Reinhard,1965-01-11,Senior Staff,1985-04-08,9999-01-01
236964,Adel,Foote,1965-01-17,Staff,1998-08-19,2000-03-20
236964,Adel,Foote,1965-01-17,Staff,2000-03-20,9999-01-01
237400,Guadalupe,Perri,1965-01-24,Technique Leader,1996-06-27,1999-08-21
236827,Almudena,Rijckaert,1965-01-28,Senior Engineer,1994-02-16,9999-01-01
236827,Almudena,Rijckaert,1965-01-28,Engineer,1994-02-16,9999-01-01
236883,Huan,Olivero,1965-01-27,Staff,1999-11-19,9999-01-01
237289,Brendon,Fritzsche,1965-01-24,Staff,1998-01-19,1999-12-18
238252,Uno,Suppi,1965-01-09,Staff,1996-12-27,9999-01-01
237590,Annemarie,Irland,1965-01-25,Staff,1991-07-30,1996-09-04
238112,Miomir,Frezza,1965-01-12,Technique Leader,1991-05-25,9999-01-01
238949,Minghong,Cronin,1965-01-09,Senior Staff,1987-10-04,9999-01-01
238422,Vishv,Angelov,1965-01-10,Staff,1988-03-08,9999-01-01
238422,Vishv,Angelov,1965-01-10,Senior Staff,1988-03-08,9999-01-01
239244,Abdulla,Kitai,1965-01-13,Staff,1987-02-20,9999-01-01
239067,Tadahiko,Pocchiola,1965-01-11,Staff,1996-04-02,9999-01-01
239244,Abdulla,Kitai,1965-01-13,Senior Staff,1987-02-20,9999-01-01
239581,Guangming,Marquardt,1965-01-18,Staff,1997-06-06,2001-03-21
239415,Susumu,Brender,1965-01-01,Senior Engineer,1993-04-17,9999-01-01
239415,Susumu,Brender,1965-01-01,Engineer,1993-04-17,9999-01-01
239426,Vesna,Fairtlough,1965-01-08,Engineer,1994-08-09,2002-05-07
239426,Vesna,Fairtlough,1965-01-08,Engineer,2002-05-07,9999-01-01
239803,Oscal,Ernst,1965-01-30,Staff,1992-05-19,9999-01-01
239664,Sugwoo,Michaels,1965-01-04,Senior Engineer,1992-08-02,9999-01-01
239664,Sugwoo,Michaels,1965-01-04,Engineer,1992-08-02,9999-01-01
239803,Oscal,Ernst,1965-01-30,Senior Staff,1992-05-19,9999-01-01
240132,Mizuhito,Kobara,1965-02-01,Staff,1996-08-09,9999-01-01
239706,Arunas,Bugrara,1965-01-15,Assistant Engineer,1997-04-03,9999-01-01
239748,Bilhanan,Dusink,1965-01-23,Staff,1988-06-04,9999-01-01
239748,Bilhanan,Dusink,1965-01-23,Senior Staff,1988-06-04,9999-01-01
240132,Mizuhito,Kobara,1965-02-01,Senior Staff,1996-08-09,9999-01-01
240340,Mack,Staylopatis,1965-01-14,Senior Engineer,1985-04-02,9999-01-01
240011,Heather,Luef,1965-01-27,Technique Leader,1989-02-24,1992-07-14
240340,Mack,Staylopatis,1965-01-14,Engineer,1985-04-02,9999-01-01
240438,Temple,Cyre,1965-01-02,Staff,1992-09-30,9999-01-01
240236,True,Tischendorf,1965-01-24,Senior Engineer,1986-01-19,9999-01-01
240236,True,Tischendorf,1965-01-24,Engineer,1986-01-19,9999-01-01
240253,Shrikanth,Ramaiah,1965-01-16,Engineer,1995-05-12,2000-10-15
240285,Kolar,Greenaway,1965-01-23,Staff,1998-11-14,9999-01-01
240438,Temple,Cyre,1965-01-02,Senior Staff,1992-09-30,9999-01-01
240870,Francesca,Chorvat,1965-01-06,Staff,1992-03-17,9999-01-01
240870,Francesca,Chorvat,1965-01-06,Senior Staff,1992-03-17,9999-01-01
240870,Francesca,Chorvat,1965-01-06,Staff,1985-03-03,1992-03-17
240870,Francesca,Chorvat,1965-01-06,Senior Staff,1985-03-03,1992-03-17
241100,Cedric,Molenaar,1965-01-23,Senior Engineer,1990-10-06,9999-01-01
241100,Cedric,Molenaar,1965-01-23,Engineer,1990-10-06,9999-01-01
241667,Atilio,Olivero,1965-01-28,Senior Engineer,1985-09-04,9999-01-01
241254,Jagoda,Anguita,1965-01-15,Senior Engineer,1993-05-11,9999-01-01
241292,Uri,Lampe,1965-01-29,Staff,1987-10-17,2001-12-11
241292,Uri,Lampe,1965-01-29,Senior Staff,1987-10-17,2001-12-11
241292,Uri,Lampe,1965-01-29,Staff,2001-12-11,9999-01-01
241292,Uri,Lampe,1965-01-29,Senior Staff,2001-12-11,9999-01-01
241567,Emran,Miara,1965-01-18,Senior Engineer,1989-05-02,9999-01-01
241567,Emran,Miara,1965-01-18,Engineer,1989-05-02,9999-01-01
241667,Atilio,Olivero,1965-01-28,Engineer,1985-09-04,9999-01-01
241728,Limsoon,Boudaillier,1965-01-30,Senior Engineer,1995-08-12,1999-08-08
241728,Limsoon,Boudaillier,1965-01-30,Senior Engineer,1999-08-08,9999-01-01
241917,Wuxu,Poupard,1965-02-01,Staff,1994-02-15,1995-09-25
241952,Maya,Anandan,1965-01-20,Staff,1996-06-28,1997-11-07
241872,Bluma,Fetvedt,1965-01-11,Staff,2001-11-14,9999-01-01
241872,Bluma,Fetvedt,1965-01-11,Senior Staff,2001-11-14,9999-01-01
241872,Bluma,Fetvedt,1965-01-11,Staff,1992-02-03,2001-11-14
241872,Bluma,Fetvedt,1965-01-11,Senior Staff,1992-02-03,2001-11-14
242019,Herb,Murrill,1965-01-09,Senior Engineer,2001-10-28,9999-01-01
242019,Herb,Murrill,1965-01-09,Senior Engineer,1999-09-27,2001-10-28
242237,Hidde,Papsdorf,1965-01-21,Senior Staff,1998-11-07,1998-11-23
242081,Tomokazu,Pargas,1965-01-12,Engineer,1996-11-15,9999-01-01
242081,Tomokazu,Pargas,1965-01-12,Assistant Engineer,1996-11-15,9999-01-01
242104,Richara,Sudkamp,1965-01-05,Staff,1989-09-05,9999-01-01
242104,Richara,Sudkamp,1965-01-05,Senior Staff,1989-09-05,9999-01-01
242314,Miyeon,Burnard,1965-01-11,Engineer,1985-02-07,1985-12-13
242500,Bingning,Iisaku,1965-01-08,Staff,1989-06-26,9999-01-01
242500,Bingning,Iisaku,1965-01-08,Senior Staff,1989-06-26,9999-01-01
242800,Kazuyasu,Levergood,1965-01-11,Engineer,1996-02-10,9999-01-01
242611,Frazer,Flanders,1965-01-18,Engineer,1995-08-25,2000-09-25
242867,Paddy,Nittel,1965-01-04,Engineer,1999-11-10,2000-04-14
243077,Kazunori,Perz,1965-02-01,Senior Engineer,1999-02-25,9999-01-01
243637,Marjo,Delgrange,1965-01-16,Staff,1990-06-24,9999-01-01
243018,Bowen,Deverell,1965-01-02,Senior Staff,1998-12-27,9999-01-01
243637,Marjo,Delgrange,1965-01-16,Senior Staff,1990-06-24,9999-01-01
243898,Arch,Basawa,1965-01-09,Staff,1998-05-10,9999-01-01
243576,Abdulah,Lodder,1965-01-04,Staff,1996-11-10,9999-01-01
243576,Abdulah,Lodder,1965-01-04,Senior Staff,1996-11-10,9999-01-01
244605,Masoud,Suwa,1965-01-22,Staff,1998-10-10,9999-01-01
244308,Mokhtar,Rebaine,1965-01-10,Staff,1991-07-23,9999-01-01
244308,Mokhtar,Rebaine,1965-01-10,Senior Staff,1991-07-23,9999-01-01
244605,Masoud,Suwa,1965-01-22,Senior Staff,1998-10-10,9999-01-01
244605,Masoud,Suwa,1965-01-22,Staff,1989-11-25,1998-10-10
244605,Masoud,Suwa,1965-01-22,Senior Staff,1989-11-25,1998-10-10
244624,Boaz,Seuren,1965-01-31,Staff,1987-03-27,9999-01-01
244624,Boaz,Seuren,1965-01-31,Senior Staff,1987-03-27,9999-01-01
244711,Rosli,Butner,1965-01-25,Engineer,1991-03-20,9999-01-01
244711,Rosli,Butner,1965-01-25,Assistant Engineer,1991-03-20,9999-01-01
244714,Poorav,Clouatre,1965-01-27,Senior Engineer,1996-05-06,9999-01-01
245164,Filipp,Winter,1965-01-23,Senior Engineer,1996-10-24,9999-01-01
244820,Shigenori,Hertweck,1965-01-15,Senior Engineer,1987-04-13,9999-01-01
244820,Shigenori,Hertweck,1965-01-15,Engineer,1987-04-13,9999-01-01
244873,Arunachalam,Oppitz,1965-01-04,Staff,1986-05-20,9999-01-01
244873,Arunachalam,Oppitz,1965-01-04,Senior Staff,1986-05-20,9999-01-01
245164,Filipp,Winter,1965-01-23,Engineer,1996-10-24,9999-01-01
246146,Zhongwei,Melski,1965-01-30,Senior Engineer,1987-09-04,9999-01-01
